150 16762
125 27 2
125 28 4
125 29 1
125 30 6
125 31 3
125 32 8
125 34 1
125 36 7
125 37 3
125 38 3
125 39 5
125 40 2
125 41 4
125 42 4
125 43 5
125 44 4
125 45 7
125 46 4
125 47 1
125 49 2
125 50 9
125 51 8
125 53 9
125 54 4
125 55 7
125 57 7
125 58 3
125 59 2
125 61 5
125 63 8
125 64 2
125 66 5
125 67 1
125 68 8
125 69 2
125 71 5
125 72 2
125 76 1
125 78 7
125 79 6
125 80 4
125 81 4
125 82 3
125 84 8
125 85 3
125 86 1
125 87 8
125 88 6
125 89 8
125 90 1
125 91 1
125 92 9
125 93 3
125 94 9
125 96 2
125 97 8
125 99 3
125 101 8
125 105 9
125 106 9
125 108 9
125 109 4
125 110 2
125 111 5
125 113 8
125 114 5
125 115 1
125 116 8
125 117 8
125 118 1
125 120 8
125 122 6
125 123 8
125 124 7
125 126 1
125 128 7
125 130 8
125 132 1
125 133 6
125 136 2
125 137 7
125 138 1
125 139 6
125 140 5
125 143 3
125 144 9
125 145 1
125 149 3
126 0 1
126 2 9
126 3 2
126 4 2
126 5 8
126 6 5
126 7 8
126 9 1
126 11 5
126 12 3
126 13 6
126 14 9
126 15 8
126 16 3
126 17 3
126 18 6
126 19 6
126 20 4
126 21 7
126 22 1
126 24 6
126 26 9
126 27 1
126 28 5
126 29 2
126 30 4
126 33 6
126 35 6
126 36 4
126 37 2
126 38 8
126 39 9
126 41 7
126 42 2
126 46 2
126 47 5
126 48 1
126 49 2
126 50 1
126 52 9
126 53 6
126 54 3
126 56 4
126 57 7
126 60 1
126 61 3
126 62 2
126 63 3
126 64 6
126 66 2
126 69 7
126 70 6
126 71 9
126 72 8
126 73 9
126 74 6
126 75 5
126 76 8
126 78 9
126 79 6
126 80 4
126 81 4
126 83 8
126 84 3
126 85 5
126 86 2
126 88 8
126 89 9
126 91 3
126 92 6
126 93 8
126 94 6
126 96 2
126 97 6
126 98 5
126 99 6
126 101 9
126 102 5
126 103 5
126 104 8
126 108 5
126 110 5
126 111 5
126 112 1
126 113 4
126 114 3
126 115 2
126 116 9
126 117 4
126 118 6
126 119 1
126 120 9
126 121 4
126 122 9
126 123 4
126 129 1
126 130 6
126 131 2
126 132 2
126 133 4
126 134 7
126 136 3
126 137 9
126 139 5
126 140 2
126 141 8
126 142 3
126 143 9
126 144 4
126 145 1
126 146 7
126 148 5
127 0 5
127 1 3
127 2 6
127 3 8
127 4 1
127 9 3
127 10 5
127 11 6
127 12 7
127 13 2
127 14 1
127 15 7
127 16 2
127 17 1
127 18 5
127 20 5
127 21 9
127 22 5
127 23 6
127 25 9
127 27 5
127 28 8
127 29 1
127 31 5
127 32 3
127 33 5
127 35 6
127 36 5
127 38 1
127 39 5
127 40 1
127 41 4
127 42 9
127 43 3
127 44 9
127 45 2
127 46 5
127 47 5
127 48 1
127 49 9
127 52 5
127 53 3
127 56 4
127 57 5
127 58 9
127 59 3
127 60 9
127 63 1
127 65 9
127 66 3
127 67 2
127 69 1
127 71 4
127 72 4
127 73 5
127 75 5
127 76 8
127 78 9
127 79 9
127 81 9
127 82 4
127 83 8
127 84 6
127 85 2
127 87 5
127 88 9
127 91 8
127 92 8
127 93 9
127 94 6
127 95 9
127 97 6
127 99 9
127 100 1
127 101 5
127 102 4
127 103 1
127 104 4
127 105 1
127 107 5
127 108 4
127 109 8
127 110 5
127 111 8
127 112 8
127 114 1
127 115 2
127 117 6
127 118 4
127 119 6
127 120 6
127 121 8
127 122 2
127 124 1
127 125 5
127 126 2
127 128 8
127 129 6
127 131 2
127 133 9
127 135 1
127 138 9
127 140 5
127 142 3
127 143 6
127 144 9
127 145 3
127 146 7
127 147 6
127 149 8
128 0 3
128 2 5
128 4 2
128 5 1
128 6 5
128 7 6
128 9 2
128 10 3
128 11 6
128 12 7
128 13 9
128 14 9
128 15 3
128 16 5
128 17 5
128 18 3
128 19 2
128 20 9
128 22 9
128 23 8
128 24 5
128 25 3
128 26 1
128 28 6
128 29 5
128 31 1
128 33 3
128 34 6
128 35 8
128 36 4
128 37 4
128 39 2
128 41 6
128 42 2
128 43 3
128 44 4
128 47 4
128 49 7
128 50 4
128 51 7
128 52 4
128 53 1
128 54 8
128 55 9
128 56 5
128 58 1
128 61 5
128 62 1
128 63 8
128 64 3
128 65 3
128 66 9
128 68 8
128 69 3
128 71 5
128 72 1
128 73 6
128 74 4
128 75 3
128 77 9
128 78 8
128 81 5
128 82 7
128 83 9
128 84 7
128 85 5
128 86 1
128 87 3
128 88 3
128 91 2
128 93 1
128 94 7
128 95 8
128 96 9
128 97 1
128 98 8
128 99 8
128 102 4
128 103 5
128 104 3
128 105 6
128 107 7
128 108 9
128 109 4
128 111 5
128 113 8
128 114 2
128 115 9
128 116 4
128 117 7
128 118 2
128 119 5
128 120 7
128 121 5
128 123 4
128 124 5
128 125 4
128 126 2
128 130 9
128 132 8
128 134 8
128 135 3
128 137 2
128 138 3
128 140 6
128 143 7
128 144 6
128 145 2
128 146 7
128 147 2
128 148 5
128 149 7
129 4 6
129 5 3
129 6 4
129 7 2
129 9 9
129 11 1
129 12 1
129 13 8
129 14 9
129 16 1
129 18 1
129 19 1
129 22 2
129 23 2
129 26 1
129 27 2
129 30 4
129 31 6
129 33 4
129 36 6
129 37 4
129 38 8
129 40 8
129 42 1
129 44 8
129 45 6
129 46 6
129 47 5
129 48 7
129 49 6
129 50 5
129 52 7
129 53 6
129 54 5
129 55 6
129 56 1
129 58 6
129 59 6
129 60 2
129 62 8
129 63 9
129 64 7
129 65 3
129 66 1
129 68 2
129 69 5
129 70 3
129 71 1
129 72 9
129 73 9
129 74 8
129 76 8
129 77 5
129 78 9
129 81 1
129 83 6
129 86 8
129 87 3
129 88 6
129 89 5
129 91 8
129 92 4
129 93 1
129 94 4
129 95 4
129 96 1
129 97 5
129 99 8
129 100 3
129 102 8
129 103 5
129 106 6
129 107 2
129 108 1
129 109 6
129 110 2
129 111 2
129 112 3
129 115 2
129 116 3
129 117 3
129 119 9
129 122 8
129 123 3
129 124 1
129 125 9
129 126 5
129 127 6
129 128 6
129 130 4
129 131 4
129 132 5
129 134 7
129 135 5
129 136 6
129 137 9
129 138 6
129 139 3
129 140 9
129 141 3
129 142 9
129 144 9
129 145 5
129 146 7
129 147 1
129 148 9
129 149 1
130 4 6
130 5 4
130 8 9
130 9 3
130 12 6
130 13 6
130 14 2
130 17 4
130 18 1
130 20 3
130 21 3
130 22 4
130 24 2
130 25 4
130 26 1
130 27 5
130 28 9
130 29 6
130 30 6
130 32 2
130 33 5
130 34 4
130 35 2
130 36 2
130 37 1
130 38 4
130 39 4
130 40 1
130 42 6
130 43 5
130 44 6
130 47 6
130 48 3
130 49 9
130 51 6
130 52 7
130 54 4
130 56 4
130 57 5
130 58 4
130 60 6
130 61 2
130 63 3
130 65 9
130 66 3
130 67 6
130 69 8
130 70 8
130 71 4
130 72 4
130 73 9
130 77 3
130 78 6
130 80 4
130 81 7
130 82 9
130 83 3
130 84 1
130 85 9
130 86 7
130 87 1
130 88 4
130 89 8
130 90 7
130 91 5
130 92 6
130 93 9
130 94 1
130 97 3
130 98 5
130 100 8
130 101 4
130 102 5
130 103 4
130 105 9
130 106 3
130 107 8
130 108 4
130 110 4
130 111 6
130 112 7
130 115 7
130 118 9
130 120 9
130 121 2
130 122 7
130 123 1
130 124 7
130 125 3
130 126 4
130 127 3
130 128 2
130 129 7
130 131 5
130 132 3
130 133 6
130 134 1
130 135 5
130 136 8
130 137 5
130 140 5
130 143 4
130 144 1
130 145 7
130 147 9
130 148 4
130 149 8
131 0 3
131 1 4
131 2 7
131 3 8
131 4 5
131 5 8
131 8 8
131 9 9
131 10 1
131 11 8
131 12 9
131 13 7
131 14 8
131 15 6
131 17 2
131 18 4
131 19 6
131 20 6
131 21 5
131 25 4
131 26 7
131 27 8
131 28 4
131 29 7
131 30 2
131 31 7
131 32 4
131 33 4
131 36 3
131 37 1
131 38 7
131 39 1
131 40 9
131 41 6
131 43 9
131 45 5
131 47 1
131 48 6
131 49 7
131 52 6
131 54 2
131 55 8
131 56 9
131 58 8
131 59 9
131 60 3
131 61 8
131 62 2
131 63 8
131 66 3
131 67 6
131 69 6
131 70 6
131 71 3
131 72 7
131 73 4
131 74 3
131 75 1
131 76 9
131 77 4
131 78 8
131 79 6
131 81 7
131 82 4
131 83 5
131 84 7
131 85 4
131 86 5
131 87 4
131 88 3
131 90 6
131 91 1
131 92 6
131 93 2
131 94 9
131 95 9
131 96 1
131 97 2
131 98 2
131 99 7
131 100 2
131 101 8
131 102 6
131 103 8
131 104 4
131 105 9
131 106 4
131 108 6
131 110 6
131 111 6
131 112 1
131 113 3
131 114 4
131 115 5
131 116 1
131 117 5
131 119 2
131 120 6
131 121 9
131 122 9
131 123 3
131 124 8
131 125 5
131 126 2
131 127 2
131 128 3
131 129 4
131 133 3
131 134 6
131 135 6
131 136 2
131 137 9
131 138 3
131 139 4
131 140 5
131 141 9
131 142 2
131 144 9
131 146 4
131 147 4
131 148 8
131 149 4
132 0 8
132 1 7
132 2 4
132 3 7
132 4 9
132 5 6
132 6 7
132 7 6
132 9 2
132 10 2
132 11 1
132 12 1
132 13 9
132 14 9
132 15 4
132 16 6
132 18 4
132 19 6
132 20 8
132 23 8
132 25 3
132 26 9
132 28 4
132 29 2
132 30 7
132 31 1
132 34 9
132 35 7
132 36 9
132 38 2
132 39 2
132 40 8
132 41 2
132 43 3
132 44 4
132 45 3
132 47 2
132 48 5
132 50 5
132 52 8
132 53 3
132 54 4
132 55 4
132 56 7
132 58 4
132 59 9
132 60 4
132 61 8
132 63 8
132 64 5
132 65 7
132 67 1
132 68 6
132 69 6
132 70 3
132 74 7
132 75 9
132 77 1
132 78 6
132 79 1
132 82 3
132 83 2
132 84 9
132 86 5
132 87 9
132 88 6
132 89 3
132 90 1
132 91 5
132 92 8
132 93 1
132 94 1
132 95 2
132 96 9
132 97 2
132 98 6
132 99 9
132 100 9
132 101 5
132 102 9
132 103 1
132 106 2
132 107 5
132 108 6
132 109 2
132 110 5
132 112 5
132 113 8
132 114 2
132 115 5
132 118 5
132 119 8
132 120 2
132 121 5
132 122 4
132 123 4
132 126 7
132 127 2
132 128 1
132 129 2
132 130 6
132 131 5
132 133 3
132 134 8
132 136 5
132 137 6
132 138 9
132 139 3
132 141 8
132 142 4
132 144 5
132 146 5
132 147 2
132 148 6
133 0 3
133 1 4
133 3 9
133 4 4
133 5 9
133 6 6
133 7 1
133 8 2
133 9 6
133 10 6
133 11 5
133 12 3
133 13 1
133 14 7
133 15 9
133 16 5
133 17 9
133 18 8
133 20 4
133 21 7
133 22 3
133 23 7
133 25 6
133 26 9
133 27 7
133 28 9
133 29 9
133 31 9
133 32 1
133 33 6
133 34 6
133 35 7
133 36 8
133 37 2
133 38 9
133 42 1
133 43 6
133 44 1
133 45 7
133 46 7
133 47 3
133 48 6
133 49 7
133 51 9
133 52 6
133 53 9
133 54 3
133 55 4
133 56 3
133 57 8
133 58 3
133 59 4
133 60 8
133 61 4
133 62 4
133 63 2
133 64 6
133 65 8
133 66 3
133 67 9
133 68 7
133 69 3
133 70 5
133 72 5
133 73 1
133 74 3
133 75 5
133 76 5
133 78 3
133 79 9
133 80 3
133 82 5
133 83 8
133 84 1
133 85 7
133 86 6
133 88 5
133 89 8
133 92 4
133 93 3
133 94 7
133 95 5
133 96 8
133 98 4
133 99 3
133 100 2
133 102 4
133 103 1
133 104 6
133 105 9
133 106 6
133 108 4
133 109 3
133 110 4
133 112 6
133 113 6
133 114 5
133 115 1
133 117 3
133 120 3
133 122 5
133 123 9
133 124 1
133 125 3
133 126 1
133 127 3
133 128 9
133 130 8
133 131 2
133 132 4
133 134 1
133 135 1
133 136 4
133 137 8
133 138 5
133 140 6
133 142 8
133 143 6
133 146 8
133 147 7
133 148 7
133 149 1
134 0 9
134 1 1
134 2 3
134 3 5
134 4 9
134 5 2
134 6 1
134 8 4
134 9 6
134 10 9
134 11 3
134 12 4
134 13 6
134 14 5
134 15 7
134 18 2
134 19 4
134 20 3
134 21 5
134 22 2
134 24 4
134 25 7
134 26 2
134 27 3
134 28 7
134 29 5
134 30 3
134 31 3
134 32 8
134 33 9
134 36 1
134 38 4
134 39 8
134 40 4
134 41 1
134 43 4
134 44 4
134 45 8
134 46 4
134 47 4
134 48 3
134 49 6
134 50 7
134 51 6
134 53 8
134 55 1
134 56 8
134 58 3
134 59 3
134 60 8
134 65 4
134 66 1
134 68 6
134 70 3
134 71 4
134 72 1
134 73 5
134 74 2
134 75 5
134 76 8
134 77 2
134 78 7
134 81 5
134 82 1
134 83 3
134 85 8
134 86 6
134 87 7
134 90 6
134 91 8
134 92 7
134 93 9
134 95 4
134 96 6
134 97 2
134 98 8
134 100 9
134 101 8
134 102 5
134 104 3
134 105 5
134 108 8
134 110 1
134 111 7
134 112 3
134 113 2
134 114 2
134 116 5
134 117 7
134 118 2
134 119 5
134 121 5
134 123 1
134 124 4
134 125 8
134 126 4
134 128 1
134 129 3
134 130 9
134 131 3
134 133 6
134 135 8
134 136 1
134 137 4
134 138 4
134 142 4
134 143 7
134 144 9
134 145 8
134 146 2
134 148 2
134 149 9
135 0 1
135 1 7
135 3 2
135 4 9
135 5 4
135 6 9
135 7 6
135 8 3
135 9 4
135 13 9
135 14 8
135 16 5
135 17 5
135 19 8
135 20 9
135 22 6
135 24 1
135 25 6
135 26 7
135 27 2
135 28 8
135 29 9
135 31 4
135 32 6
135 33 8
135 36 6
135 37 1
135 38 3
135 39 5
135 43 8
135 45 4
135 46 6
135 47 7
135 48 1
135 49 3
135 50 5
135 51 1
135 52 5
135 54 6
135 55 5
135 56 9
135 57 1
135 58 8
135 60 3
135 61 5
135 62 3
135 63 5
135 64 2
135 65 6
135 67 7
135 68 9
135 70 8
135 72 6
135 73 4
135 76 5
135 77 7
135 78 3
135 79 9
135 80 3
135 81 4
135 82 6
135 83 4
135 84 2
135 85 7
135 86 9
135 87 7
135 88 5
135 89 8
135 90 7
135 91 2
135 92 2
135 93 5
135 94 1
135 95 3
135 96 4
135 97 9
135 100 6
135 101 6
135 102 1
135 103 7
135 104 4
135 105 5
135 106 9
135 107 6
135 108 6
135 110 2
135 112 7
135 113 8
135 115 5
135 116 8
135 117 8
135 118 1
135 119 4
135 120 6
135 121 7
135 122 1
135 124 4
135 125 1
135 126 1
135 127 2
135 128 9
135 129 6
135 131 1
135 132 3
135 133 5
135 134 6
135 136 4
135 137 6
135 138 8
135 139 8
135 140 8
135 141 2
135 142 8
135 145 3
135 147 2
135 148 5
136 1 5
136 2 1
136 3 1
136 4 5
136 5 4
136 8 4
136 9 9
136 13 4
136 14 3
136 17 3
136 18 1
136 19 6
136 20 7
136 21 8
136 22 9
136 24 7
136 27 5
136 28 2
136 29 3
136 31 4
136 34 7
136 35 5
136 37 9
136 38 5
136 41 7
136 42 1
136 43 4
136 46 5
136 47 2
136 48 9
136 49 2
136 50 5
136 51 1
136 52 8
136 53 6
136 54 6
136 55 2
136 56 9
136 57 9
136 58 1
136 59 2
136 61 3
136 62 5
136 63 7
136 64 2
136 65 2
136 66 6
136 68 3
136 72 1
136 73 5
136 74 2
136 75 4
136 76 2
136 77 2
136 78 8
136 81 2
136 82 2
136 83 3
136 85 6
136 86 2
136 87 4
136 89 5
136 90 6
136 91 4
136 94 4
136 95 8
136 97 4
136 98 9
136 100 7
136 102 6
136 103 2
136 104 7
136 105 1
136 106 5
136 110 1
136 113 7
136 114 1
136 115 2
136 116 9
136 118 2
136 119 4
136 120 2
136 121 6
136 124 7
136 127 7
136 129 9
136 131 4
136 132 2
136 134 7
136 135 7
136 137 6
136 138 7
136 139 1
136 141 2
136 144 9
136 146 6
136 147 6
136 148 9
136 149 5
137 0 6
137 4 9
137 5 5
137 6 3
137 7 2
137 8 3
137 9 7
137 10 3
137 12 9
137 13 2
137 14 9
137 15 7
137 16 5
137 18 6
137 20 8
137 21 1
137 22 5
137 23 8
137 24 3
137 26 2
137 27 6
137 28 4
137 32 6
137 35 4
137 36 8
137 38 1
137 39 3
137 40 5
137 41 6
137 43 6
137 44 8
137 45 5
137 46 7
137 47 8
137 48 5
137 49 1
137 51 3
137 52 4
137 53 7
137 55 7
137 56 3
137 57 5
137 58 6
137 60 4
137 62 7
137 63 2
137 64 3
137 65 2
137 66 9
137 67 1
137 68 6
137 69 4
137 70 1
137 72 7
137 74 9
137 75 6
137 76 5
137 77 8
137 79 2
137 80 5
137 81 9
137 82 3
137 83 6
137 84 2
137 86 6
137 87 8
137 88 7
137 89 7
137 90 1
137 92 8
137 93 1
137 94 1
137 95 5
137 96 7
137 97 7
137 100 2
137 103 8
137 104 4
137 106 3
137 108 9
137 110 9
137 112 9
137 113 7
137 115 7
137 116 4
137 118 6
137 119 3
137 122 3
137 123 8
137 124 8
137 125 1
137 126 6
137 127 4
137 128 1
137 129 2
137 130 2
137 132 8
137 134 8
137 136 2
137 139 4
137 140 1
137 141 4
137 144 4
137 145 8
137 146 4
137 147 3
137 148 7
138 0 8
138 1 5
138 2 6
138 3 1
138 4 9
138 5 6
138 7 2
138 8 2
138 9 6
138 10 7
138 11 5
138 12 9
138 13 3
138 14 5
138 15 2
138 16 1
138 17 3
138 18 4
138 19 6
138 20 4
138 21 8
138 23 4
138 24 3
138 25 3
138 26 8
138 27 3
138 28 7
138 29 4
138 30 1
138 31 5
138 32 1
138 33 3
138 34 7
138 35 4
138 38 2
138 39 6
138 40 8
138 41 2
138 43 2
138 45 1
138 46 4
138 47 7
138 50 6
138 51 2
138 52 6
138 53 6
138 54 1
138 55 5
138 56 7
138 57 8
138 58 3
138 59 6
138 61 4
138 62 8
138 63 4
138 64 3
138 65 4
138 66 8
138 69 1
138 70 2
138 71 7
138 72 9
138 74 4
138 75 1
138 76 8
138 77 1
138 78 7
138 79 9
138 80 9
138 81 6
138 82 6
138 83 1
138 84 8
138 85 2
138 86 1
138 88 6
138 89 6
138 91 5
138 92 7
138 96 2
138 98 8
138 100 1
138 101 9
138 102 6
138 104 3
138 105 8
138 107 4
138 108 8
138 109 3
138 110 7
138 111 1
138 113 4
138 114 2
138 116 3
138 118 8
138 119 9
138 121 5
138 123 3
138 124 3
138 126 1
138 127 4
138 128 3
138 129 6
138 130 9
138 131 1
138 133 3
138 135 5
138 136 7
138 137 9
138 139 6
138 140 1
138 141 2
138 143 5
138 144 3
138 145 5
138 146 1
138 147 7
138 149 7
139 1 5
139 2 4
139 4 6
139 5 7
139 6 3
139 7 4
139 8 9
139 10 8
139 11 8
139 13 1
139 14 5
139 15 4
139 16 6
139 17 3
139 18 2
139 20 9
139 21 5
139 22 8
139 24 1
139 25 3
139 26 2
139 27 2
139 28 1
139 29 9
139 30 4
139 31 3
139 33 5
139 35 9
139 36 3
139 38 2
139 41 3
139 42 3
139 43 9
139 44 2
139 45 9
139 46 2
139 47 7
139 48 2
139 49 2
139 50 5
139 52 1
139 53 6
139 55 3
139 56 4
139 57 5
139 58 2
139 59 2
139 60 8
139 61 3
139 62 9
139 63 2
139 64 2
139 67 2
139 68 8
139 70 5
139 71 6
139 72 3
139 73 7
139 74 1
139 75 8
139 76 7
139 78 3
139 81 1
139 82 3
139 83 8
139 86 4
139 87 9
139 88 3
139 89 1
139 91 2
139 92 4
139 95 1
139 96 8
139 97 2
139 98 1
139 99 4
139 100 5
139 101 5
139 102 8
139 103 9
139 104 3
139 105 6
139 106 4
139 107 8
139 108 9
139 109 7
139 111 6
139 114 9
139 116 3
139 121 2
139 122 3
139 123 7
139 124 9
139 125 8
139 126 4
139 127 8
139 129 9
139 130 9
139 131 6
139 132 6
139 133 3
139 134 1
139 135 2
139 136 7
139 138 5
139 140 7
139 142 4
139 143 5
139 144 3
139 145 7
139 146 3
139 147 8
139 148 1
139 149 5
140 1 9
140 2 1
140 3 1
140 5 4
140 6 9
140 8 9
140 9 8
140 10 3
140 13 2
140 14 7
140 16 9
140 17 7
140 19 1
140 20 5
140 21 9
140 22 1
140 23 5
140 25 3
140 26 3
140 27 6
140 28 7
140 29 8
140 30 9
140 31 5
140 32 8
140 33 3
140 35 2
140 36 4
140 38 4
140 39 7
140 40 5
140 41 6
140 42 6
140 44 2
140 45 5
140 46 3
140 47 4
140 49 8
140 50 4
140 51 1
140 53 2
140 54 5
140 55 4
140 56 1
140 58 7
140 59 8
140 60 5
140 64 3
140 65 7
140 66 3
140 67 7
140 68 1
140 70 6
140 71 6
140 73 3
140 75 6
140 76 3
140 77 8
140 78 1
140 79 3
140 80 1
140 81 3
140 82 1
140 83 4
140 84 3
140 85 4
140 86 6
140 87 3
140 88 3
140 89 1
140 92 1
140 93 9
140 94 5
140 98 1
140 99 3
140 100 2
140 101 8
140 102 4
140 103 9
140 106 9
140 107 8
140 108 7
140 111 6
140 112 9
140 115 5
140 116 9
140 117 4
140 118 5
140 121 5
140 122 3
140 123 2
140 125 5
140 127 4
140 129 5
140 130 6
140 131 5
140 133 2
140 135 5
140 136 5
140 137 9
140 139 4
140 142 9
140 143 9
140 144 3
140 145 5
140 146 8
140 147 7
140 148 6
140 149 9
141 0 3
141 1 9
141 2 7
141 3 1
141 4 9
141 5 4
141 6 5
141 7 2
141 8 2
141 9 3
141 10 4
141 11 1
141 12 7
141 16 9
141 17 4
141 18 8
141 19 5
141 21 2
141 23 2
141 24 3
141 25 5
141 26 9
141 28 7
141 30 3
141 32 5
141 33 7
141 35 5
141 36 3
141 38 8
141 40 3
141 41 8
141 42 7
141 44 6
141 45 8
141 46 5
141 47 8
141 48 4
141 49 4
141 50 4
141 51 2
141 53 6
141 55 5
141 56 9
141 57 6
141 58 3
141 59 4
141 60 9
141 61 3
141 63 5
141 64 6
141 65 5
141 66 3
141 68 6
141 73 7
141 74 9
141 75 1
141 79 2
141 80 3
141 81 5
141 82 8
141 83 8
141 86 4
141 87 3
141 88 5
141 89 7
141 90 3
141 92 9
141 93 5
141 94 4
141 95 1
141 96 5
141 97 5
141 99 9
141 100 6
141 101 2
141 103 3
141 104 2
141 105 1
141 106 9
141 108 1
141 110 7
141 111 6
141 112 5
141 113 5
141 115 4
141 116 2
141 117 9
141 118 7
141 119 6
141 120 1
141 122 5
141 123 7
141 124 7
141 125 5
141 128 2
141 129 6
141 130 5
141 131 6
141 132 2
141 133 1
141 134 2
141 135 9
141 137 3
141 138 3
141 139 7
141 142 4
141 143 7
141 144 6
141 145 5
141 146 6
141 149 8
142 1 3
142 2 7
142 5 8
142 6 6
142 9 7
142 12 6
142 13 9
142 14 1
142 15 4
142 16 5
142 17 3
142 18 1
142 19 9
142 20 4
142 22 5
142 23 4
142 24 5
142 25 6
142 26 9
142 27 7
142 28 9
142 29 9
142 30 6
142 31 3
142 32 8
142 33 8
142 34 4
142 35 4
142 37 5
142 38 3
142 39 1
142 40 7
142 41 8
142 42 6
142 43 4
142 44 1
142 45 2
142 46 4
142 47 6
142 50 3
142 51 1
142 54 8
142 55 1
142 58 8
142 59 2
142 61 4
142 62 4
142 63 6
142 64 8
142 65 6
142 67 5
142 68 2
142 69 9
142 70 7
142 71 8
142 72 4
142 73 5
142 74 2
142 75 4
142 78 2
142 79 4
142 80 7
142 81 9
142 82 3
142 83 3
142 84 4
142 85 9
142 86 9
142 88 5
142 90 4
142 91 3
142 92 5
142 94 8
142 95 8
142 96 8
142 97 7
142 98 7
142 99 4
142 100 5
142 101 3
142 102 4
142 103 3
142 105 5
142 106 7
142 108 9
142 109 6
142 110 3
142 111 8
142 112 8
142 113 2
142 114 3
142 115 5
142 116 2
142 117 4
142 118 8
142 119 8
142 123 5
142 124 5
142 126 7
142 127 4
142 128 3
142 130 9
142 132 9
142 133 1
142 134 5
142 135 3
142 136 6
142 138 7
142 140 1
142 141 4
142 144 4
142 145 2
142 146 1
142 148 2
142 149 8
143 0 4
143 1 1
143 3 3
143 4 1
143 5 9
143 8 1
143 11 8
143 12 1
143 13 8
143 14 2
143 15 6
143 16 6
143 17 6
143 19 1
143 22 8
143 23 3
143 24 2
143 26 4
143 28 1
143 29 7
143 30 8
143 31 2
143 33 8
143 35 8
143 36 4
143 37 5
143 38 6
143 39 9
143 40 5
143 41 9
143 42 3
143 43 4
143 44 2
143 45 4
143 46 4
143 47 9
143 48 4
143 50 5
143 51 4
143 52 8
143 53 6
143 54 2
143 55 1
143 57 7
143 58 6
143 59 8
143 60 4
143 61 4
143 64 8
143 65 7
143 67 7
143 68 4
143 69 3
143 71 6
143 73 1
143 74 7
143 76 1
143 77 1
143 79 5
143 80 5
143 81 6
143 82 3
143 83 7
143 84 2
143 85 3
143 87 8
143 88 2
143 89 1
143 90 6
143 93 4
143 94 7
143 95 3
143 97 4
143 98 1
143 101 2
143 102 2
143 104 4
143 106 3
143 107 7
143 109 1
143 110 1
143 112 2
143 113 8
143 114 3
143 116 1
143 118 7
143 119 2
143 120 5
143 121 2
143 122 2
143 123 3
143 125 2
143 126 3
143 127 2
143 128 4
143 129 8
143 131 8
143 132 5
143 133 9
143 134 5
143 135 9
143 137 7
143 139 9
143 140 8
143 141 7
143 142 2
143 144 1
143 145 3
143 146 8
143 147 5
143 148 3
144 2 7
144 3 2
144 4 3
144 5 2
144 6 8
144 7 3
144 8 6
144 9 6
144 10 2
144 11 1
144 14 9
144 15 3
144 16 8
144 17 5
144 18 8
144 20 1
144 21 4
144 23 9
144 24 7
144 25 1
144 26 3
144 27 3
144 29 8
144 30 3
144 32 4
144 33 8
144 34 8
144 35 8
144 38 3
144 39 3
144 41 3
144 43 1
144 44 3
144 45 2
144 47 7
144 48 1
144 49 4
144 50 1
144 54 3
144 55 8
144 56 8
144 57 7
144 59 6
144 60 8
144 61 6
144 62 3
144 63 3
144 64 6
144 65 9
144 66 9
144 67 4
144 69 3
144 70 2
144 71 2
144 73 1
144 74 1
144 75 1
144 76 8
144 77 3
144 78 2
144 81 7
144 83 3
144 85 9
144 86 9
144 87 1
144 88 5
144 89 8
144 90 7
144 92 9
144 95 1
144 97 8
144 98 5
144 99 9
144 102 4
144 104 1
144 105 6
144 107 9
144 108 7
144 110 8
144 112 6
144 113 7
144 115 8
144 116 5
144 117 9
144 118 4
144 119 9
144 120 4
144 121 5
144 123 8
144 124 2
144 126 7
144 128 3
144 130 7
144 131 9
144 132 9
144 133 1
144 134 9
144 136 9
144 137 7
144 139 7
144 141 1
144 142 1
144 143 2
144 145 4
144 146 1
144 147 4
145 1 8
145 2 6
145 3 7
145 4 3
145 5 6
145 6 3
145 8 9
145 9 6
145 10 9
145 11 8
145 12 8
145 13 1
145 14 9
145 15 7
145 17 9
145 18 6
145 20 3
145 21 2
145 22 3
145 23 9
145 25 4
145 26 7
145 27 5
145 29 7
145 32 1
145 33 7
145 34 8
145 36 6
145 39 5
145 40 6
145 41 3
145 44 2
145 45 1
145 46 5
145 47 8
145 50 6
145 51 5
145 52 9
145 53 3
145 54 9
145 56 2
145 58 7
145 60 3
145 61 2
145 62 4
145 64 1
145 66 5
145 67 7
145 68 9
145 69 1
145 70 8
145 71 8
145 72 1
145 73 7
145 75 2
145 76 2
145 77 8
145 80 6
145 82 3
145 84 7
145 85 4
145 86 6
145 87 8
145 89 6
145 90 6
145 91 6
145 92 7
145 93 4
145 96 1
145 97 1
145 101 5
145 102 5
145 104 2
145 107 5
145 108 8
145 109 8
145 110 1
145 111 1
145 113 1
145 114 4
145 115 4
145 116 6
145 117 9
145 118 2
145 119 6
145 120 4
145 121 9
145 122 4
145 123 5
145 125 9
145 126 7
145 127 4
145 129 7
145 130 4
145 132 7
145 133 2
145 135 2
145 136 7
145 139 3
145 140 6
145 141 8
145 142 5
145 143 5
145 144 2
145 146 2
145 147 8
145 149 7
146 0 2
146 1 7
146 2 9
146 3 6
146 4 6
146 5 5
146 7 4
146 9 2
146 10 1
146 11 6
146 12 9
146 14 4
146 15 2
